Country,State_Name,Years_in_US,Education_Group,Total_People,Sum_Mortgages,Sum_Income,Sum_Rent,Total_Renters,State_Rent_Benchmark,Mortgaged_Ownership_Rate,Avg_Income,Avg_Rent_Paid_Renters,Rent_Performance_Ratio
China,Nevada,5,1_Low (No/Primary),424.0,251.0,13051400.0,139100.0,107.0,1020.4165604440383,59.198113207547166,30781.603773584906,1300.0,1.2739895160406842
China,Nevada,5,2_Some High School,350.0,0.0,2200000.0,172080.0,203.0,1020.4165604440383,0.0,6285.714285714285,847.6847290640394,0.8307241982579802
China,Nevada,5,3_HS Graduate,2954.0,909.0,50417210.0,975500.0,1175.0,1020.4165604440383,30.77183480027082,17067.437373053486,830.2127659574468,0.813601815317635
China,Nevada,5,4_Some College,2552.0,960.0,55160970.0,1068830.0,698.0,1020.4165604440383,37.61755485893417,21614.800156739813,1531.2750716332378,1.5006372211039944
China,Nevada,5,5_College+ (Bachelor or Higher),1797.0,544.0,81959000.0,870800.0,696.0,1020.4165604440383,30.272676683361155,45608.79243183083,1251.1494252873563,1.226116346781861
China,Nevada,6,2_Some High School,744.0,169.0,184780.0,832100.0,575.0,1020.4165604440383,22.71505376344086,248.36021505376345,1447.1304347826087,1.4181761555818775
China,Nevada,6,3_HS Graduate,1997.0,933.0,35409300.0,683650.0,557.0,1020.4165604440383,46.72008012018027,17731.24687030546,1227.37881508079,1.202821340479511
China,Nevada,6,4_Some College,1885.0,1223.0,56328600.0,572900.0,477.0,1020.4165604440383,64.88063660477454,29882.546419098144,1201.0482180293502,1.177017567714414
China,Nevada,6,5_College+ (Bachelor or Higher),1821.0,505.0,48600210.0,1215850.0,989.0,1020.4165604440383,27.73201537616694,26688.747940691926,1229.3731041456017,1.2047757276799145
China,Nevada,7,1_Low (No/Primary),587.0,431.0,22556000.0,128700.0,99.0,1020.4165604440383,73.42419080068143,38425.89437819421,1300.0,1.2739895160406842
China,Nevada,7,2_Some High School,175.0,42.0,1472000.0,48750.0,65.0,1020.4165604440383,24.0,8411.42857142857,750.0,0.7349939515619333
China,Nevada,7,3_HS Graduate,1607.0,1176.0,22522930.0,276900.0,213.0,1020.4165604440383,73.1798382078407,14015.51337896702,1300.0,1.2739895160406842
China,Nevada,7,4_Some College,1515.0,708.0,38670700.0,500210.0,551.0,1020.4165604440383,46.73267326732674,25525.214521452144,907.8221415607985,0.889658377521584
China,Nevada,7,5_College+ (Bachelor or Higher),1428.0,1098.0,52495000.0,50880.0,53.0,1020.4165604440383,76.89075630252101,36761.204481792716,960.0,0.9407922579992746
China,Nevada,8,3_HS Graduate,3622.0,1184.0,91228100.0,330890.0,385.0,1020.4165604440383,32.68912203202651,25187.217007178355,859.4545454545455,0.8422585234020021
China,Nevada,8,4_Some College,1439.0,421.0,52553100.0,533990.0,383.0,1020.4165604440383,29.25642807505212,36520.56984016678,1394.229765013055,1.3663339258296145
China,Nevada,8,5_College+ (Bachelor or Higher),2853.0,855.0,84933800.0,1366270.0,1403.0,1020.4165604440383,29.96845425867508,29769.996494917632,973.8203848895224,0.9543361237353505
China,Nevada,9,1_Low (No/Primary),914.0,562.0,19279200.0,86490.0,93.0,1020.4165604440383,61.48796498905909,21093.216630196937,930.0,0.9113924999367973
China,Nevada,9,2_Some High School,425.0,84.0,2050500.0,81000.0,81.0,1020.4165604440383,19.76470588235294,4824.705882352941,1000.0,0.979991935415911
China,Nevada,9,3_HS Graduate,4747.0,1675.0,112249480.0,867770.0,727.0,1020.4165604440383,35.285443437960815,23646.404044659786,1193.6313617606602,1.1697491083849587
China,Nevada,9,4_Some College,2456.0,514.0,66164000.0,563380.0,615.0,1020.4165604440383,20.928338762214985,26939.73941368078,916.0650406504066,0.8977363521538471
China,Nevada,9,5_College+ (Bachelor or Higher),1240.0,601.0,47572400.0,339270.0,372.0,1020.4165604440383,48.46774193548387,38364.83870967742,912.016129032258,0.8937684514208498
China,Nevada,10,1_Low (No/Primary),818.0,310.0,20387000.0,169000.0,130.0,1020.4165604440383,37.89731051344744,24922.982885085574,1300.0,1.2739895160406842
China,Nevada,10,3_HS Graduate,1388.0,1013.0,55875600.0,159000.0,106.0,1020.4165604440383,72.98270893371757,40256.195965417864,1500.0,1.4699879031238665
China,Nevada,10,4_Some College,1622.0,712.0,46997000.0,1055810.0,591.0,1020.4165604440383,43.89642416769421,28974.722564734897,1786.4805414551608,1.7507365234035077
China,Nevada,10,5_College+ (Bachelor or Higher),2211.0,1289.0,85213332.0,674150.0,407.0,1020.4165604440383,58.29941203075531,38540.62957937585,1656.3882063882063,1.6232470841784676
China,Nevada,11,3_HS Graduate,1352.0,662.0,46350200.0,321100.0,184.0,1020.4165604440383,48.96449704142012,34282.692307692305,1745.108695652174,1.71019244816331
China,Nevada,11,4_Some College,807.0,97.0,27098400.0,352500.0,403.0,1020.4165604440383,12.01982651796778,33579.18215613383,874.6898263027296,0.8571889757670189
China,Nevada,11,5_College+ (Bachelor or Higher),1631.0,677.0,52707300.0,649500.0,468.0,1020.4165604440383,41.50827713059473,32315.94114040466,1387.820512820513,1.3600529103688765
China,Nevada,12,1_Low (No/Primary),583.0,429.0,16813600.0,33250.0,95.0,1020.4165604440383,73.58490566037736,28839.794168096054,350.0,0.34299717739556884
China,Nevada,12,3_HS Graduate,2035.0,742.0,48667000.0,174200.0,134.0,1020.4165604440383,36.46191646191646,23914.987714987714,1300.0,1.2739895160406842
China,Nevada,12,4_Some College,1525.0,355.0,20218700.0,712960.0,597.0,1020.4165604440383,23.278688524590162,13258.16393442623,1194.2378559463987,1.170343467795859
China,Nevada,12,5_College+ (Bachelor or Higher),1290.0,168.0,75522400.0,503700.0,386.0,1020.4165604440383,13.023255813953488,58544.49612403101,1304.9222797927462,1.2788133105414363
China,Nevada,13,3_HS Graduate,985.0,657.0,23728900.0,39750.0,53.0,1020.4165604440383,66.7005076142132,24090.253807106597,750.0,0.7349939515619333
China,Nevada,13,4_Some College,1507.0,875.0,55672600.0,110500.0,102.0,1020.4165604440383,58.06237558062376,36942.667551426675,1083.3333333333333,1.0616579300339035
China,Nevada,13,5_College+ (Bachelor or Higher),2127.0,1499.0,134087020.0,520640.0,354.0,1020.4165604440383,70.47484720263282,63040.44193700047,1470.734463276836,1.4413079131495476
China,Nevada,14,2_Some High School,246.0,167.0,4723700.0,118500.0,79.0,1020.4165604440383,67.88617886178862,19202.032520325203,1500.0,1.4699879031238665
China,Nevada,14,3_HS Graduate,2125.0,575.0,105836600.0,482250.0,447.0,1020.4165604440383,27.058823529411764,49805.458823529414,1078.8590604026845,1.057273178645018
China,Nevada,14,5_College+ (Bachelor or Higher),2194.0,1400.0,96930200.0,360750.0,214.0,1020.4165604440383,63.81039197812215,44179.67183226983,1685.747663551402,1.6520191154265884
China,Nevada,15,3_HS Graduate,2358.0,1229.0,60272480.0,391700.0,385.0,1020.4165604440383,52.120441051738766,25560.848176420695,1017.4025974025974,0.9970463405257464
China,Nevada,15,4_Some College,1482.0,1009.0,53696920.0,200720.0,160.0,1020.4165604440383,68.08367071524967,36232.73954116059,1254.5,1.2293998829792603
China,Nevada,15,5_College+ (Bachelor or Higher),1952.0,1046.0,188951800.0,537900.0,588.0,1020.4165604440383,53.58606557377049,96799.07786885246,914.795918367347,0.8964926225513921
China,Nevada,16,3_HS Graduate,2022.0,974.0,41415900.0,490160.0,399.0,1020.4165604440383,48.17012858555885,20482.640949554898,1228.4711779448621,1.2038918472768494
China,Nevada,16,4_Some College,986.0,543.0,27628300.0,399340.0,333.0,1020.4165604440383,55.070993914807296,28020.58823529412,1199.2192192192192,1.1752251636306004
China,Nevada,16,5_College+ (Bachelor or Higher),1097.0,814.0,88398300.0,211940.0,124.0,1020.4165604440383,74.20237010027347,80581.85961713764,1709.1935483870968,1.6749958934842595
China,Nevada,17,1_Low (No/Primary),1262.0,668.0,38096200.0,205800.0,98.0,1020.4165604440383,52.931854199683045,30187.16323296355,2100.0,2.057983064373413
China,Nevada,17,3_HS Graduate,1537.0,920.0,38274320.0,273600.0,240.0,1020.4165604440383,59.85686402081978,24901.964866623293,1140.0,1.1171908063741385
China,Nevada,17,4_Some College,1808.0,1026.0,36726230.0,355400.0,264.0,1020.4165604440383,56.74778761061947,20313.180309734515,1346.2121212121212,1.3192770221470256
China,Nevada,17,5_College+ (Bachelor or Higher),1664.0,782.0,104211300.0,270100.0,169.0,1020.4165604440383,46.99519230769231,62626.98317307692,1598.224852071006,1.5662474660108732
China,Nevada,18,1_Low (No/Primary),884.0,558.0,35522000.0,183000.0,183.0,1020.4165604440383,63.12217194570135,40183.25791855204,1000.0,0.979991935415911
China,Nevada,18,3_HS Graduate,2383.0,718.0,72175200.0,691900.0,598.0,1020.4165604440383,30.130088124213177,30287.536718422158,1157.0234113712374,1.1338736122312187
China,Nevada,18,4_Some College,1370.0,295.0,30346800.0,482820.0,391.0,1020.4165604440383,21.532846715328464,22150.94890510949,1234.8337595907929,1.2101271259782869
China,Nevada,18,5_College+ (Bachelor or Higher),1447.0,549.0,53128800.0,140700.0,202.0,1020.4165604440383,37.940566689702834,36716.516931582584,696.5346534653465,0.6825983431337558
China,Nevada,19,3_HS Graduate,1237.0,773.0,27326140.0,112800.0,86.0,1020.4165604440383,62.48989490703315,22090.65481002425,1311.6279069767443,1.2853847711036601
China,Nevada,19,4_Some College,959.0,418.0,21514420.0,69220.0,363.0,1020.4165604440383,43.58706986444213,22434.22314911366,190.68870523415978,0.1868733933043784
China,Nevada,19,5_College+ (Bachelor or Higher),1363.0,832.0,121873800.0,414500.0,230.0,1020.4165604440383,61.04181951577403,89415.84739545122,1802.1739130434783,1.766115900999544
China,Nevada,20,3_HS Graduate,1755.0,596.0,128499900.0,562800.0,329.0,1020.4165604440383,33.96011396011396,73219.31623931623,1710.6382978723404,1.6764117363284945
China,Nevada,20,4_Some College,1246.0,498.0,33732200.0,181500.0,239.0,1020.4165604440383,39.96789727126806,27072.39165329053,759.4142259414226,0.7442198170627107
China,Nevada,20,5_College+ (Bachelor or Higher),1132.0,581.0,57910620.0,305900.0,161.0,1020.4165604440383,51.32508833922261,51157.79151943463,1900.0,1.8619846772902309
China,Nevada,21,1_Low (No/Primary),986.0,229.0,31216200.0,596580.0,417.0,1020.4165604440383,23.225152129817445,31659.43204868154,1430.6474820143885,1.4020229947971803
China,Nevada,21,3_HS Graduate,2084.0,986.0,104133840.0,501240.0,445.0,1020.4165604440383,47.31285988483685,49968.25335892515,1126.3820224719102,1.1038452982199354
China,Nevada,21,4_Some College,1657.0,790.0,186922000.0,592600.0,415.0,1020.4165604440383,47.67652383826192,112807.4834037417,1427.9518072289156,1.399381255246913
China,Nevada,21,5_College+ (Bachelor or Higher),1730.0,1156.0,81399800.0,71500.0,55.0,1020.4165604440383,66.82080924855491,47051.90751445087,1300.0,1.2739895160406842
China,Nevada,22,4_Some College,745.0,308.0,14430800.0,74620.0,91.0,1020.4165604440383,41.34228187919463,19370.201342281878,820.0,0.803593387041047
China,Nevada,22,5_College+ (Bachelor or Higher),1147.0,640.0,158932100.0,197900.0,139.0,1020.4165604440383,55.79773321708805,138563.29555361814,1423.7410071942445,1.395254705171286
China,Nevada,23,1_Low (No/Primary),604.0,0.0,14079200.0,73440.0,102.0,1020.4165604440383,0.0,23309.933774834437,720.0,0.705594193499456
China,Nevada,23,3_HS Graduate,1749.0,510.0,61496400.0,492600.0,357.0,1020.4165604440383,29.15951972555746,35160.89193825043,1379.8319327731092,1.3522241663469965
China,Nevada,23,5_College+ (Bachelor or Higher),1332.0,484.0,81016300.0,62400.0,52.0,1020.4165604440383,36.33633633633634,60823.04804804805,1200.0,1.1759903224990933
China,Nevada,24,1_Low (No/Primary),931.0,130.0,44781700.0,130500.0,145.0,1020.4165604440383,13.963480128893663,48100.64446831364,900.0,0.8819927418743199
China,Nevada,24,5_College+ (Bachelor or Higher),1533.0,604.0,93026340.0,272100.0,193.0,1020.4165604440383,39.39986953685584,60682.544031311154,1409.8445595854923,1.3816362985837793
China,Nevada,25,3_HS Graduate,937.0,330.0,27664400.0,115350.0,170.0,1020.4165604440383,35.2187833511206,29524.43970117396,678.5294117647059,0.6649533514719137
China,Nevada,25,5_College+ (Bachelor or Higher),1073.0,432.0,77905600.0,525000.0,325.0,1020.4165604440383,40.26095060577819,72605.4054054054,1615.3846153846155,1.5830638956718563
China,Nevada,26,1_Low (No/Primary),554.0,62.0,11486740.0,144280.0,202.0,1020.4165604440383,11.191335740072201,20734.187725631768,714.2574257425742,0.6999665170386516
China,Nevada,26,3_HS Graduate,1433.0,820.0,62027500.0,180400.0,220.0,1020.4165604440383,57.22260990928123,43285.06629448709,820.0,0.803593387041047
China,Nevada,26,4_Some College,224.0,70.0,5515100.0,119900.0,109.0,1020.4165604440383,31.25,24620.98214285714,1100.0,1.0779911289575022
China,Nevada,26,5_College+ (Bachelor or Higher),1673.0,502.0,149706920.0,1275400.0,701.0,1020.4165604440383,30.005977286312014,89484.11237298266,1819.400855920114,1.7829981660905176
China,Nevada,27,1_Low (No/Primary),1219.0,163.0,40602910.0,432000.0,270.0,1020.4165604440383,13.371616078753076,33308.37571780148,1600.0,1.5679870966654577
China,Nevada,27,3_HS Graduate,1047.0,461.0,40970200.0,552000.0,184.0,1020.4165604440383,44.03056351480421,39131.04106972302,3000.0,2.939975806247733
China,Nevada,27,4_Some College,325.0,154.0,27824500.0,273600.0,171.0,1020.4165604440383,47.38461538461539,85613.84615384616,1600.0,1.5679870966654577
China,Nevada,27,5_College+ (Bachelor or Higher),1207.0,649.0,70447200.0,399950.0,331.0,1020.4165604440383,53.76967688483845,58365.53438276719,1208.3081570996978,1.1841322494549655
China,Nevada,28,1_Low (No/Primary),734.0,65.0,12955800.0,149500.0,299.0,1020.4165604440383,8.85558583106267,17650.953678474114,500.0,0.4899959677079555
China,Nevada,28,2_Some High School,283.0,0.0,4094000.0,80400.0,134.0,1020.4165604440383,0.0,14466.43109540636,600.0,0.5879951612495466
China,Nevada,28,4_Some College,1070.0,633.0,45292500.0,33000.0,110.0,1020.4165604440383,59.1588785046729,42329.43925233645,300.0,0.2939975806247733
China,Nevada,28,5_College+ (Bachelor or Higher),1481.0,715.0,113151920.0,56880.0,79.0,1020.4165604440383,48.27819041188386,76402.37677245104,720.0,0.705594193499456
China,Nevada,29,3_HS Graduate,239.0,57.0,10630000.0,62400.0,39.0,1020.4165604440383,23.84937238493724,44476.987447698746,1600.0,1.5679870966654577
China,Nevada,29,4_Some College,737.0,70.0,13639800.0,442200.0,402.0,1020.4165604440383,9.49796472184532,18507.19131614654,1100.0,1.0779911289575022
China,Nevada,29,5_College+ (Bachelor or Higher),854.0,94.0,47371340.0,213800.0,146.0,1020.4165604440383,11.00702576112412,55469.95316159251,1464.3835616438357,1.4350840807665877
China,Nevada,30,1_Low (No/Primary),759.0,92.0,15438000.0,50000.0,50.0,1020.4165604440383,12.121212121212121,20339.9209486166,1000.0,0.979991935415911
China,Nevada,30,2_Some High School,165.0,0.0,0.0,165000.0,165.0,1020.4165604440383,0.0,0.0,1000.0,0.979991935415911
China,Nevada,30,3_HS Graduate,603.0,163.0,10262500.0,102100.0,214.0,1020.4165604440383,27.031509121061358,17019.071310116087,477.10280373831773,0.46755690002787154
China,Nevada,30,4_Some College,485.0,106.0,9023000.0,407500.0,163.0,1020.4165604440383,21.855670103092784,18604.123711340206,2500.0,2.4499798385397775
China,Nevada,30,5_College+ (Bachelor or Higher),1189.0,332.0,139604320.0,256350.0,251.0,1020.4165604440383,27.922624053826745,117413.22119428091,1021.3147410358566,1.000880209736529
China,New Hampshire,0,5_College+ (Bachelor or Higher),440.0,92.0,35048400.0,515200.0,216.0,1258.3398134342624,20.909090909090907,79655.45454545454,2385.185185185185,1.8955016440873274
China,New Hampshire,1,3_HS Graduate,293.0,107.0,0.0,316200.0,186.0,1258.3398134342624,36.51877133105802,0.0,1700.0,1.3509864202423654
China,New Hampshire,1,5_College+ (Bachelor or Higher),628.0,0.0,22463000.0,159600.0,114.0,1258.3398134342624,0.0,35769.108280254775,1400.0,1.1125770519643008
China,New Hampshire,2,2_Some High School,175.0,86.0,418000.0,80990.0,89.0,1258.3398134342624,49.142857142857146,2388.5714285714284,910.0,0.7231750837767955
China,New Hampshire,2,4_Some College,167.0,0.0,342900.0,384000.0,160.0,1258.3398134342624,0.0,2053.293413173653,2400.0,1.9072749462245158
China,New Hampshire,2,5_College+ (Bachelor or Higher),321.0,0.0,18800000.0,366550.0,321.0,1258.3398134342624,0.0,58566.97819314642,1141.9003115264798,0.9074657730251768
China,New Hampshire,3,5_College+ (Bachelor or Higher),937.0,665.0,98315400.0,61880.0,221.0,1258.3398134342624,70.97118463180362,104925.7203842049,280.0,0.22251541039286016
China,New Hampshire,4,5_College+ (Bachelor or Higher),190.0,0.0,10596400.0,234000.0,144.0,1258.3398134342624,0.0,55770.52631578947,1625.0,1.2913840781728492
China,New Hampshire,5,3_HS Graduate,456.0,0.0,2249600.0,85690.0,456.0,1258.3398134342624,0.0,4933.333333333333,187.91666666666666,0.14933697929639872
China,New Hampshire,5,5_College+ (Bachelor or Higher),447.0,0.0,20258668.0,471300.0,368.0,1258.3398134342624,0.0,45321.404921700225,1280.7065217391305,1.017774775991411
China,New Hampshire,6,5_College+ (Bachelor or Higher),639.0,183.0,40170000.0,744800.0,382.0,1258.3398134342624,28.638497652582164,62863.849765258215,1949.738219895288,1.5494528577094453
China,New Hampshire,7,4_Some College,179.0,21.0,81900.0,158000.0,158.0,1258.3398134342624,11.731843575418994,457.5418994413408,1000.0,0.7946978942602149
China,New Hampshire,9,5_College+ (Bachelor or Higher),1294.0,227.0,80360200.0,1264600.0,632.0,1258.3398134342624,17.542503863987633,62102.163833075734,2000.9493670886077,1.5901502485466263
China,New Hampshire,10,3_HS Graduate,252.0,0.0,7347000.0,616200.0,237.0,1258.3398134342624,0.0,29154.761904761905,2600.0,2.0662145250765587
China,New Hampshire,11,2_Some High School,157.0,0.0,502400.0,423900.0,157.0,1258.3398134342624,0.0,3200.0,2700.0,2.14568431450258
China,New Hampshire,11,5_College+ (Bachelor or Higher),1055.0,423.0,107040600.0,91000.0,91.0,1258.3398134342624,40.094786729857816,101460.28436018957,1000.0,0.7946978942602149
China,New Hampshire,12,2_Some High School,230.0,0.0,4830000.0,598000.0,230.0,1258.3398134342624,0.0,21000.0,2600.0,2.0662145250765587
China,New Hampshire,12,3_HS Graduate,355.0,134.0,8177000.0,574600.0,221.0,1258.3398134342624,37.74647887323944,23033.802816901407,2600.0,2.0662145250765587
China,New Hampshire,12,5_College+ (Bachelor or Higher),378.0,210.0,41480000.0,115000.0,50.0,1258.3398134342624,55.55555555555556,109735.44973544973,2300.0,1.8278051567984943
China,New Hampshire,13,3_HS Graduate,431.0,96.0,9940400.0,162900.0,181.0,1258.3398134342624,22.2737819025522,23063.573085846867,900.0,0.7152281048341934
China,New Hampshire,14,5_College+ (Bachelor or Higher),1084.0,407.0,67221950.0,1095600.0,677.0,1258.3398134342624,37.54612546125461,62012.86900369004,1618.3161004431315,1.2860723972695591
China,New Hampshire,15,5_College+ (Bachelor or Higher),1215.0,601.0,82431000.0,759600.0,473.0,1258.3398134342624,49.465020576131685,67844.44444444444,1605.9196617336152,1.2762209735307806
China,New Hampshire,18,5_College+ (Bachelor or Higher),785.0,430.0,58214000.0,246000.0,205.0,1258.3398134342624,54.77707006369427,74157.96178343949,1200.0,0.9536374731122579
China,New Hampshire,20,5_College+ (Bachelor or Higher),1317.0,382.0,109275800.0,86400.0,32.0,1258.3398134342624,29.00531511009871,82973.27258921792,2700.0,2.14568431450258
China,New Hampshire,22,5_College+ (Bachelor or Higher),524.0,0.0,36408500.0,980600.0,369.0,1258.3398134342624,0.0,69481.87022900763,2657.452574525745,2.1118719650719964
China,New Hampshire,24,5_College+ (Bachelor or Higher),755.0,363.0,66476300.0,249900.0,357.0,1258.3398134342624,48.079470198675494,88048.07947019867,700.0,0.5562885259821504
China,New Hampshire,25,5_College+ (Bachelor or Higher),855.0,268.0,78283580.0,254600.0,134.0,1258.3398134342624,31.34502923976608,91559.74269005848,1900.0,1.5099259990944083
China,New Hampshire,27,5_College+ (Bachelor or Higher),1347.0,740.0,179477600.0,1943500.0,545.0,1258.3398134342624,54.936896807720856,133242.46473645137,3566.0550458715597,2.8339364357701426
China,New Hampshire,28,5_College+ (Bachelor or Higher),969.0,141.0,44322000.0,646000.0,382.0,1258.3398134342624,14.551083591331269,45739.938080495354,1691.0994764397906,1.3439131929112536
China,New Hampshire,30,5_College+ (Bachelor or Higher),732.0,390.0,112192800.0,81000.0,90.0,1258.3398134342624,53.278688524590166,153268.8524590164,900.0,0.7152281048341934
China,New Jersey,0,1_Low (No/Primary),1409.0,1012.0,429000.0,386700.0,257.0,1510.144128803137,71.82398864442867,304.4712562100781,1504.669260700389,0.9963746055768287
China,New Jersey,0,3_HS Graduate,4375.0,1493.0,68691100.0,4785000.0,1955.0,1510.144128803137,34.12571428571429,15700.822857142857,2447.5703324808183,1.620752804846937
China,New Jersey,0,4_Some College,3242.0,533.0,27673340.0,5269200.0,2317.0,1510.144128803137,16.440468846391116,8535.885256014806,2274.1476046611997,1.5059142775091097
China,New Jersey,0,5_College+ (Bachelor or Higher),12195.0,3364.0,439400503.0,14569080.0,6467.0,1510.144128803137,27.585075850758507,36031.20155801558,2252.834389979898,1.4918009129137755
China,New Jersey,1,1_Low (No/Primary),2090.0,1164.0,715200.0,1344400.0,719.0,1510.144128803137,55.69377990430622,342.20095693779905,1869.8191933240612,1.2381726734957308
China,New Jersey,1,2_Some High School,1377.0,670.0,48410.0,483400.0,315.0,1510.144128803137,48.656499636891795,35.15613652868555,1534.6031746031747,1.01619649762796
China,New Jersey,1,3_HS Graduate,6766.0,2214.0,57759920.0,4297380.0,2390.0,1510.144128803137,32.722435707951526,8536.789831510494,1798.0669456066946,1.1906591637923662
China,New Jersey,1,4_Some College,3633.0,499.0,38435960.0,6916800.0,1996.0,1510.144128803137,13.735205064684832,10579.675199559593,3465.3306613226455,2.294701939522216
China,New Jersey,1,5_College+ (Bachelor or Higher),24922.0,4266.0,1137716857.0,46600330.0,15910.0,1510.144128803137,17.11740630767996,45651.105729877214,2928.9962287869266,1.939547472934454
China,New Jersey,2,1_Low (No/Primary),889.0,669.0,13828000.0,353800.0,220.0,1510.144128803137,75.25309336332958,15554.555680539932,1608.1818181818182,1.064919425575876
China,New Jersey,2,2_Some High School,1401.0,186.0,1728200.0,1654800.0,829.0,1510.144128803137,13.276231263383298,1233.5474660956459,1996.139927623643,1.3218208047503925
China,New Jersey,2,3_HS Graduate,2599.0,722.0,25188600.0,2202000.0,1433.0,1510.144128803137,27.77991535205848,9691.650634859561,1536.6364270760641,1.0175428939315372
China,New Jersey,2,4_Some College,4641.0,409.0,67547500.0,9121500.0,3579.0,1510.144128803137,8.812755871579402,14554.514113337642,2548.6169321039397,1.68766469603391
China,New Jersey,2,5_College+ (Bachelor or Higher),18323.0,1799.0,706389190.0,35843620.0,13860.0,1510.144128803137,9.81826120176827,38552.048791136825,2586.119769119769,1.7124986415497938
China,New Jersey,3,1_Low (No/Primary),648.0,158.0,3313200.0,410500.0,404.0,1510.144128803137,24.382716049382715,5112.962962962963,1016.0891089108911,0.6728424721395245
China,New Jersey,3,2_Some High School,1813.0,678.0,27423200.0,699080.0,590.0,1510.144128803137,37.39658025372311,15125.868725868726,1184.8813559322034,0.7846147485745482
China,New Jersey,3,3_HS Graduate,3364.0,728.0,39851560.0,3969810.0,1984.0,1510.144128803137,21.640903686087988,11846.480380499406,2000.9122983870968,1.3249810135492945
China,New Jersey,3,4_Some College,1397.0,247.0,5753200.0,1903640.0,649.0,1510.144128803137,17.680744452397995,4118.253400143164,2933.1895223420647,1.9423242234943237
China,New Jersey,3,5_College+ (Bachelor or Higher),18278.0,3547.0,931885110.0,25049680.0,11512.0,1510.144128803137,19.40584309005362,50983.97581792319,2175.962473940236,1.440897217979315
China,New Jersey,4,1_Low (No/Primary),786.0,559.0,6888100.0,168000.0,84.0,1510.144128803137,71.11959287531806,8763.486005089058,2000.0,1.3243769000943624
China,New Jersey,4,2_Some High School,771.0,204.0,4031000.0,422100.0,256.0,1510.144128803137,26.459143968871597,5228.274967574578,1648.828125,1.09183494048795
China,New Jersey,4,3_HS Graduate,3111.0,1457.0,26244000.0,781150.0,731.0,1510.144128803137,46.833815493410484,8435.872709739633,1068.6046511627908,0.7076176576666972
China,New Jersey,4,4_Some College,3085.0,739.0,36524040.0,2195880.0,1127.0,1510.144128803137,23.954619124797407,11839.235008103728,1948.4294587400177,1.2902274833093206
China,New Jersey,4,5_College+ (Bachelor or Higher),15766.0,3218.0,896510220.0,23660590.0,9692.0,1510.144128803137,20.41101103640746,56863.51769630851,2441.2494841106068,1.6165672120616834
China,New Jersey,5,1_Low (No/Primary),647.0,116.0,9012800.0,441240.0,463.0,1510.144128803137,17.928902627511594,13930.13910355487,953.0021598272139,0.6310670231075988
China,New Jersey,5,2_Some High School,125.0,0.0,0.0,25200.0,18.0,1510.144128803137,0.0,0.0,1400.0,0.9270638300660536
China,New Jersey,5,3_HS Graduate,2004.0,398.0,15606860.0,1022580.0,628.0,1510.144128803137,19.860279441117765,7787.854291417166,1628.312101910828,1.078249466957399
China,New Jersey,5,4_Some College,3069.0,419.0,40812500.0,9614800.0,2304.0,1510.144128803137,13.652655588139458,13298.305637015314,4173.090277777777,2.7633721829486273
China,New Jersey,5,5_College+ (Bachelor or Higher),17012.0,5267.0,1094957480.0,18637470.0,8691.0,1510.144128803137,30.96049847166706,64363.83023747943,2144.4563341387643,1.4200342160972084
China,New Jersey,6,1_Low (No/Primary),754.0,514.0,5299000.0,9900.0,30.0,1510.144128803137,68.16976127320955,7027.851458885942,330.0,0.2185221885155698
China,New Jersey,6,2_Some High School,969.0,487.0,946100.0,99000.0,66.0,1510.144128803137,50.25799793601651,976.3673890608875,1500.0,0.9932826750707718
China,New Jersey,6,3_HS Graduate,3215.0,1079.0,58962400.0,2492140.0,1477.0,1510.144128803137,33.56143079315708,18339.78227060653,1687.2985781990521,1.117309630264443
China,New Jersey,6,4_Some College,2139.0,844.0,31228100.0,1266940.0,574.0,1510.144128803137,39.45769050958392,14599.39223936419,2207.212543554007,1.4615906531407243
China,New Jersey,6,5_College+ (Bachelor or Higher),16883.0,5235.0,1405693740.0,23480000.0,9431.0,1510.144128803137,31.007522359770185,83260.89794467807,2489.6617537906905,1.648625257884404
China,New Jersey,7,1_Low (No/Primary),1252.0,818.0,21304588.0,4160.0,208.0,1510.144128803137,65.33546325878594,17016.44408945687,20.0,0.013243769000943624
China,New Jersey,7,3_HS Graduate,4030.0,1594.0,79105268.0,1893400.0,1466.0,1510.144128803137,39.55334987593052,19629.098759305212,1291.5416098226467,0.8552439367798996
China,New Jersey,7,4_Some College,1725.0,354.0,52030840.0,1537530.0,786.0,1510.144128803137,20.52173913043478,30162.80579710145,1956.145038167939,1.2953366508919115
China,New Jersey,7,5_College+ (Bachelor or Higher),20527.0,6951.0,1700472650.0,27426050.0,11634.0,1510.144128803137,33.8627173965996,82840.7779997077,2357.4050197696406,1.5610463761747029
China,New Jersey,8,1_Low (No/Primary),1858.0,854.0,30347800.0,195660.0,310.0,1510.144128803137,45.96340150699677,16333.584499461787,631.1612903225806,0.4179477165684886
China,New Jersey,8,2_Some High School,1009.0,549.0,1235100.0,164920.0,185.0,1510.144128803137,54.41030723488603,1224.0832507433101,891.4594594594595,0.5903141577393575
China,New Jersey,8,3_HS Graduate,4250.0,1562.0,90956050.0,1294220.0,1322.0,1510.144128803137,36.752941176470586,21401.423529411764,978.9863842662633,0.648273476414571
China,New Jersey,8,4_Some College,1382.0,488.0,34023400.0,187700.0,283.0,1510.144128803137,35.31114327062229,24618.958031837916,663.2508833922261,0.43919707446592193
